"Link Title","Message","Time Posted (PST)","# Likes","# Shares","Has Question?","Update Type","Link URL","Post URL"
"[Photo]","The Pentagon is expected to announce plans to boost missile defences on the US West Coast to counter the threat from North Korea http://bbc.in/16xEJ47  The US plans to add 14 interceptors, which can shoot down missiles in flight, to those already in place in California and Alaska, officials say.","2013-03-15 09:59:55",484,264,"No","photo","http://www.facebook.com/photo.php?fbid=10152404652122588&set=a.10151718235607588.500029.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152404652192588"
"Viewpoint: Violent backdrop for crucial Pakistan elections","Pakistan is gearing up for the most critical elections in its history amid an orgy of killings, writes journalist and author Ahmed Rashid.  An average of 10 to 20 people a day are being killed in the major cities - Karachi, Quetta, Lahore and Peshawar - as the country is gripped by violence. On a bad day as many as 100 people can be killed by suicide or car bombs.","2013-03-15 09:22:46",230,100,"No","link","http://www.bbc.co.uk/news/world-asia-21761133","http://www.facebook.com/59145437587/posts/161218047366347"
"Africa's revolutionary rappers in NYC","Now it's two years since the Syrian revolution began, mirroring the uprisings that swept across North Africa earlier.   The protests not only produced memorable images of revolt, they also inspired an explosion of revolutionary rap that introduced local hiphop artists to the world.   Now those Middle Eastern and African rappers have taken their show on the road packing out a New York concert hall even though they weren't rapping in English - take a look.","2013-03-15 08:07:43",346,59,"No","video","http://www.bbc.co.uk/news/magazine-21719786","http://www.facebook.com/59145437587/posts/569656599726291"
"Early HIV drugs 'cure one in 10'","New research in France suggests that treating the virus which causes AIDS very early can provide what's called a ""functional cure"" for some people.   Until now, patients with HIV have been warned that they'll need to take medication for the rest of their lives.   But now it seems that around one in ten patients who get treatment early enough, can eventually give up their medication, without the virus returning.","2013-03-15 06:32:28",933,321,"No","link","http://www.bbc.co.uk/news/health-21783945","http://www.facebook.com/59145437587/posts/489938741053712"
"Zimbabwe MDC politician attacked","A Zimbabwean politician,Sten Zvorwadza, has been attacked in the capital, Harare, during the last day of campaigning before a referendum on a new constitution.   It's the first vote in the country since the violent elections of 2008. And, it could pave the way for the 89 year old president Robert Mugabe, to remain in power for another ten years.","2013-03-15 05:28:52",159,30,"No","link","http://www.bbc.co.uk/news/world-africa-21801651","http://www.facebook.com/59145437587/posts/155423544617972"
"Communal living in Silicon Valley","VIDEO:  Entrepreneurs in Silicon Valley are increasingly choosing to live communally in 'start-up houses' where you can get connections and access to workshops and investors.  Alastair Leithead visited the Blackbox Mansion in Silicon Valley for What If?, our special series looking into the future.  http://bit.ly/livingtech","2013-03-15 04:20:47",6228,233,"Yes","video","http://bit.ly/livingtech","http://www.facebook.com/59145437587/posts/456097787792277"
"[Photo]","He started his career as a manual labourer and is now in charge of the world's second largest economy.     Li Keqiang has been named China's new premier. But his meteoric rise to power has not been without controversy.     As provincial governor of Henan his tenure was marked by a series of incidents that earned him a reputation for ""bad luck"".     http://www.bbc.co.uk/news/world-asia-china-21796641","2013-03-15 03:45:38",498,105,"No","photo","http://www.facebook.com/photo.php?fbid=10152404137057588&set=a.384188547587.191382.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152404137087588"
"Why Argo Is a Fraud","Are historical films accurate?  Last month's Oscars saw historical films do particularly well - Lincoln, Argo and Zero Dark Thirty are all based on true stories.   Directors will argue there has to be some poetic licence to sell their films but many would disagree.   Best Picture winner Argo was widely criticised over its portrayal of British inaction in the 1979 Iran hostage crisis. And this week Iran expressed its anger with the film's representation of events, reportedly mounting a legal case against Hollywood.   What do you think? Should directors be obligated to keep to historical accuracy or should they be given 'licence to sell their film'?  Let us know and we'll put some of your comments to our guests on GMT programme at 1230gmt  Is Lincoln historically accurate? http://www.huffingtonpost.com/quora/how-historically-accurate_b_2198656.html","2013-03-15 02:42:39",514,201,"Yes","link","http://www.slate.com/articles/arts/culturebox/2013/01/down_with_argo_ben_affleck_s_iran_hostage_movie_is_the_worst.html?fb_ref=sm_fb_share_toolbar","http://www.facebook.com/59145437587/posts/140883659421298"
"[Photo]","Join BBC Middle East editor Jeremy Bowen today for a live Twitter chat.    Jeremy will take your questions about the current situation in Syria, the impact both the conflict and the UN Security Council sanctions have had, and what the future is for both the Assad regime and the people of Syria.    He will answer your questions directly from his Twitter account @BowenBBC today between 12:00 and 13:00 GMT.     Tweet your question using the #AskBBCJeremy    For full details of how to participate please click the link below.    http://www.bbc.co.uk/news/world-middle-east-21773676","2013-03-15 02:18:12",265,33,"No","photo","http://www.facebook.com/photo.php?fbid=10152404020957588&set=a.384188547587.191382.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152404020977588"
"[Photo]","A new and controversial frontier in mining is opening up as a British firm joins a growing rush to exploit minerals in the depths of the oceans http://bbc.in/16vf77X  Tonight on BBC World News America, we'll look at the environmental concerns and other news from around the world, including:  - Pope Francis speaks to the Church on first full day http://bbc.in/16vf77T - Xi Jinping named president of China http://bbc.in/16vf5gc - LHC cements Higgs boson identification http://bbc.in/16vf5wC - Rappers and the Arab Spring  Check your local listings to find BBC World News in your area.   Join the conversation on Twitter @BBCNewsUS http://bbc.in/16vf5gg","2013-03-14 12:48:04",284,72,"No","photo","http://www.facebook.com/photo.php?fbid=10152402880867588&set=a.10151718235607588.500029.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152402880927588"
"[Photo]","""Google's rise is a mirror to Apple's decline."" http://bbc.in/16v7K03  Seismic shifts are taking place in how investors view two of the biggest names in technology. While Apple has given little away about where its future profits will come from -  the Google camp appears to be brimming with ideas for products that could turn into money-spinners in years to come.    We want to hear from you. What do you expect the future to look like for these two companies?","2013-03-14 11:36:04",259,112,"Yes","photo","http://www.facebook.com/photo.php?fbid=10152402778822588&set=a.10151718235607588.500029.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152402778932588"
"[Photo]","Happy Birthday, Sir Michael Caine.  One of Britain's most respected actors was born 80 years ago today http://bbc.in/XaGKw9  Talking Movies brings together some of Sir Michael's observations and reflections on a career that has included more than 100 films, two Oscars and widespread acclaim from fans and critics around the world.","2013-03-14 10:32:03",1401,243,"No","photo","http://www.facebook.com/photo.php?fbid=10152402694507588&set=a.10151718235607588.500029.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152402694532588"
"SA concern over girls' high HIV rate","At least 28% of South African schoolgirls are HIV positive compared to 4% of boys because ""sugar daddies"" exploit them, the health minister has said.  Aaron Motsoaledi said 94,000 schoolgirls also fell pregnant in 2011, and 77,000 had abortions at state facilities, The Sowetan newspaper reports.  About 10% of South Africans are living with HIV, official statistics show.  South Africa has run the world's largest anti-retroviral (ARV) programme since President Jacob Zuma appointed him health minister in 2009.","2013-03-14 09:29:37",425,257,"No","link","http://www.bbc.co.uk/news/world-africa-21783076","http://www.facebook.com/59145437587/posts/558528797501921"
"BBC World News announcing white smoke!","Pope Francis is well into his first full day as leader of the world's 1.2bn Catholics.   The first Latin American Pontiff ever is leading cardinals in mass at the Sistine Chapel. Catholics will be paying close attention to the sermon which may provide insight into Pope Francis' priorities for the Catholic church.  Relive the moment when Jon Sopel announced that white smoke was coming out of chimney above the Sistine Chapel http://www.vizibee.com/?video_id=567  Pope Francis celebrates Mass in Romehttp://www.bbc.co.uk/news/world-europe-21786224  In pictures: Pope Francis's first day at work http://www.bbc.co.uk/news/world-europe-21789029  BBC News website readers reaction http://www.bbc.co.uk/news/world-21784082","2013-03-14 08:28:59",283,38,"Yes","link","http://www.vizibee.com/?video_id=567","http://www.facebook.com/59145437587/posts/518104171563977"
"[Photo]","Physicists at the Large Hadron Collider in Switzerland say there's strong evidence that the subatomic particle they detected last summer IS a Higgs Boson.     It's sometimes referred to as the God Particle and until now, its existence has been purely theoretical. The elusive particle would explain why matter has mass - a cornerstone of physics.    http://www.bbc.co.uk/news/science-environment-21785205","2013-03-14 07:07:35",1320,719,"No","photo","http://www.facebook.com/photo.php?fbid=10152402441817588&set=a.384188547587.191382.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152402441832588"
"[Photo]","Have you ever wondered what is it like to report on a major news event?     In order to bring you closer to the heart of BBC News reporting, over the next several weeks, our journalist will be explaining what it was like for them to 'Live The Story'.     The BBC's New York correspondent Laura Trevelyan has reported on Hurricane Sandy, 2012 Newtown school shooting in Connecticut and the Haiti earthquake in 2010. She will be explaining what were some of the main challenges she faced while trying to get to the heart of the story.    For a preview take a look at this clip. Just click http://www.bbc.co.uk/news/world-radio-and-tv-21600986","2013-03-14 05:52:39",1961,97,"Yes","photo","http://www.facebook.com/photo.php?fbid=10152402356517588&set=a.384188547587.191382.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152402356547588"
"[Photo]","Why are Nepalis still waiting for justice, more than six years after the end of their country's brutal civil war? Joanna Jolly finds out why the scars from the conflict are still raw despite attempts by both sides to bury the past. http://www.bbc.co.uk/news/world-south-asia-21759384","2013-03-14 04:52:13",515,129,"Yes","photo","http://www.facebook.com/photo.php?fbid=10152402294527588&set=a.10152402294452588.1073741841.59145437587&type=1&relevant_count=4","http://www.facebook.com/59145437587/posts/10152402296947588"
"Israel PM 'reaches coalition deal'","Israel finally has a government, 2 months after the country's elections in January.   Likud, the party of Israeli PM Benjamin Netanyahu, says that after weeks of negotiations it's now forming a coalition with 3 smaller centrist and right-wing parties.   The new government is expected to take office early next week.","2013-03-14 03:48:38",334,45,"No","link","http://www.bbc.co.uk/news/world-middle-east-21745344","http://www.facebook.com/59145437587/posts/405313779565523"
"Xi Jinping set for China presidency","China's once in a decade handover of power is nearly complete.   Country's parliament, which only meets once a year, has now formally confirmed Xi Jinping as President.   Mr Xi assumes the leadership of a nation that is growing wealthier but more vocal in its anger at issues such as rising inequality, environmental damage and food safety.   He was already leader of the Communist Party.","2013-03-14 02:00:54",268,50,"No","link","http://www.bbc.co.uk/news/world-asia-china-21766622","http://www.facebook.com/59145437587/posts/426592470768414"
"Khmer Rouge chief Ieng Sary dies","Former senior Khmer Rouge leader Ieng Sary has died.  The 87-year-old was on trial for genocide committed under the 1975-79 Maoist regime at the time of his death.  He and three co-defendants were accused of leading a campaign of mass murder in which up to two million people died.","2013-03-14 00:27:13",298,91,"No","link","http://www.bbc.co.uk/news/world-asia-21781153","http://www.facebook.com/59145437587/posts/510881872283525"
"Science behind the Vatican’s smoke signal explained","How does the Vatican generate the white and black smoke it uses to signal decisions in the Papal election?   Look at the recipes used to signal the announcement of a new Pope, and you’ll find they are essentially making smoke bombs.","2013-03-13 14:00:00",240,58,"Yes","link","http://www.bbc.com/future/story/20130313-science-behind-vaticans-smoke","http://www.facebook.com/59145437587/posts/306255266168561"
"[Photo]","Coming up on World News America:    - The latest from the Vatican on the papal conclave http://www.bbc.co.uk/news/world-europe-21758339    - Wyre Davies reports from Syria as a report by Save the Children highlights the scale of the issue facing Syrians affected by the conflict. http://www.bbc.co.uk/news/uk-21766971    - A report from the Atacama desert as the ALMA telescope is switched on. Its expected to peer deeper into space than ever before. http://www.bbc.co.uk/news/science-environment-21774448","2013-03-13 12:00:01",473,163,"No","photo","http://www.facebook.com/photo.php?fbid=10152400888047588&set=a.384188547587.191382.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152401102642588"
"[Photo]","Argentina's Cardinal Jorge Bergoglio, a Jesuit, is announced as the Roman Catholic Church's new Pope, to be named Francis I.     He is the first pope to hail from from the Americas and the first from outside Europe in over a thousand years.    http://www.bbc.co.uk/news/world-europe-21777494","2013-03-13 11:34:07",6940,2821,"No","photo","http://www.facebook.com/photo.php?fbid=10152401055262588&set=a.384188547587.191382.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152401055287588"
"[Photo]","Parkinson's disease affects coordination, makes movement slower and less controlled, and gives sufferers difficulties with balance and walking.     So you might think that ballet would be last thing to which patients are suited to?     But now the weekly Dance for Parkinson's classes are being run by the English National Ballet as expressive art forms might offer new hope.     http://www.bbc.co.uk/news/health-21682196","2013-03-13 11:00:00",470,99,"Yes","photo","http://www.facebook.com/photo.php?fbid=10152400901732588&set=a.384188547587.191382.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152401001107588"
"Smoke watch at Sistine Chapel","BREAKING: White smoke is emerging from the Sistine Chapel chimney in Rome, indicating a new pope has been chosen   http://www.bbc.co.uk/news/world-europe-21758339","2013-03-13 10:11:33",2045,563,"No","video","http://www.bbc.co.uk/news/world-europe-21758339","http://www.facebook.com/59145437587/posts/135059666671750"
"iPhone turned into microscope for £5","Scientists in Tanzania have turned an iPhone into an amateur microscope to check schoolchildren for intestinal worms.  They attached an $8 ball lens to the handset camera lens, and used a cheap torch and double-sided tape to create an improvised microscope.  Pictures were then taken of stool samples placed on lab slides, wrapped in cellophane and taped to the phone.  They were studied for the presence of eggs, the main symptom of the parasites.","2013-03-13 09:12:04",604,153,"No","link","http://www.bbc.co.uk/news/technology-21769537","http://www.facebook.com/59145437587/posts/125427197641216"
"Deadly shootings in upstate New York","Four people have been shot dead in two shootings in two villages in upstate New York, US police say.  Schools in the region are on lockdown as the police hunt for a suspect, local media report.  Two other people were wounded in the shootings which took place in the villages of Herkimer and Mohawk.","2013-03-13 08:58:29",38,40,"No","link","http://www.bbc.co.uk/news/world-us-canada-21776079","http://www.facebook.com/59145437587/posts/345257175575546"
"[Photo]","Cardinals from all over the world are behind closed doors in the Sistine chapel to select one from among them. So far we have had only black smoke indicating that their ballots had been inconclusive http://www.bbc.co.uk/news/world-europe-21758339. We wanted to show you what goes on behind the scenes during such a major news event. Many of our journalists have been sharing their photos with us in this gallery.","2013-03-13 08:09:52",794,175,"No","photo","http://www.facebook.com/photo.php?fbid=10152400641202588&set=a.10152400641157588.1073741840.59145437587&type=1&relevant_count=12","http://www.facebook.com/59145437587/posts/10152400668702588"
"Battle for the R G Mugabe fashion label","The firm behind a fashion label showing the signature of Robert Mugabe is at the centre of a dispute over the brand with the Zimbabwe president's own party as the country heads towards elections, writes the BBC's Brian Hungwe.","2013-03-13 06:01:52",154,20,"No","link","http://www.bbc.co.uk/news/world-africa-21713119","http://www.facebook.com/59145437587/posts/611677945512286"
"Disruptions: Digital Era Redefining Etiquette","Hi, Ros here getting ready for Global (I'll be in London, Jon Sopel's in Rome for all the latest on the conclave).   Now, I've a few questions for you.  1) Is it rude to ignore voice-mails, or just out-of-date to leave them?  2) Is it lazy and even impolite to asking someone for information you can easily get from a web search?  3) Do we need to send emails saying 'thanks'?   Inspired by this great Nick Bilton article, and the huge response to it, I'm going to be discussing digital etiquette at around 1545GMT (give or take, depending on what happens in Vatican City).  TBH, I'm shocked by question number 3. I send loads of them! Please leave comments here or get me on twitter @BBCRosAtkins. Please don't be offended if I can't respond to all of them...","2013-03-13 04:40:07",195,29,"Yes","link","http://bits.blogs.nytimes.com/2013/03/10/etiquette-redefined-in-the-digital-age/?smid=tw-share","http://www.facebook.com/59145437587/posts/499987210037693"
"Nigeria pardons presidential ally","Nigeria's government has pardoned a key ally of President Jonathan Goodluck Jonathan who was convicted of stealing millions of dollars.  Opposition activists said the decision is a major blow to efforts to curb corruption in Nigeria.  Ex-Bayelsa state Governor Diepreye Alamieyeseigha was released in 2007, two days after receiving a two-year sentence.","2013-03-13 03:49:21",208,35,"No","link","http://www.bbc.co.uk/news/world-africa-21769047","http://www.facebook.com/59145437587/posts/498525156873645"
"Five killed in Kashmir gun attack","At least five paramilitary soldiers are killed as gunmen open fire on security forces near a school in Srinagar in Indian-administered Kashmir, police say.","2013-03-13 02:11:32",241,32,"No","link","http://www.bbc.co.uk/news/world-asia-india-21766580","http://www.facebook.com/59145437587/posts/123097227873793"
"[Photo]","The BBC's Joan Soley recently travelled with Chuck Hagel, the new US Secretary of Defense, on his first foreign trip as head of the Pentagon. Here are some of her photos from the trip http://www.bbc.co.uk/news/world-asia-21722383","2013-03-12 16:14:34",601,91,"No","photo","http://www.facebook.com/photo.php?fbid=10152399678657588&set=a.10152399678262588.1073741839.59145437587&type=1&relevant_count=9","http://www.facebook.com/59145437587/posts/10152399684502588"
"[Photo]","Cardinals of the Catholic Church did not elect a new pope on their first day in the Vatican conclave. Black smoke rising from a chimney above the Sistine Chapel indicated that their ballot had been inconclusive http://www.bbc.co.uk/news/world-europe-21764446 The BBC's Michael Hirst spent the day St Peter's Square taking in the scene and meeting people from around the world who are waiting to see who will be the next leader of the Catholic church. He shares some of his photos with us in this photo gallery. Be sure to follow Michael on Twitter throughout the conclave http://Twitter.com/hirstmike","2013-03-12 12:19:57",1157,321,"No","photo","http://www.facebook.com/photo.php?fbid=10152399275397588&set=a.10152399275202588.1073741838.59145437587&type=1&relevant_count=11","http://www.facebook.com/59145437587/posts/10152399279962588"
"[Photo]","""We have found a habitable environment that is so benign and supportive of life, that probably if this water was around and you had been there, you would have been able to drink it"" http://bbc.in/16pzfZ4  Nasa's Curiosity rover has made another discovery on Mars - after studying a powdered sample drilled from a fine-grained rock, scientists say the stone was likely formed in or altered by water.","2013-03-12 11:18:47",549,165,"No","photo","http://www.facebook.com/photo.php?fbid=10152399201372588&set=a.10151718235607588.500029.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152399201417588"
"Iniesta tries to rally Barcelona","Can Barcelona avoid Champions League exit?   Andres Iniesta says they must treat their game with AC Milan like a final if they are to progress.","2013-03-12 09:57:38",249,21,"Yes","link","http://www.bbc.co.uk/sport/0/football/21747026","http://www.facebook.com/59145437587/posts/545061142182419"
"SA dragging case police denied bail","A South African court has refused to give bail to 9 policemen charged with the murder of a Mozambican taxi driver who was dragged behind a police van.  The incident, recorded on video by a bystander, caused widespread revulsion.  President Jacob Zuma called it ""horrific"" and ""unacceptable"" while police chief Riah Phiyega ordered the suspension of the accused officers.","2013-03-12 09:28:48",344,49,"No","link","http://www.bbc.co.uk/news/world-africa-21761515","http://www.facebook.com/59145437587/posts/307178186076999"
"UN disputes deadly Gaza strike","This picture of BBC video editor Jehad Mashhrawi cradling the corpse of his baby son Omar became one of the most heartbreaking images of last November's short war in Gaza.   At the time human rights groups blamed the deaths on an Israeli air strike but now a UN Agency says his home may have been hit by a misfired Palestinian rocket.   Mr. Mashhrawi has dismissed the UN findings as ""rubbish"".","2013-03-12 07:56:05",351,120,"No","link","http://www.bbc.co.uk/news/magazine-21749527","http://www.facebook.com/59145437587/posts/221540461321644"
"Doubts over Israel's Iron Dome","A leading US expert on missile defence has raised serious doubts about the success rate of Israel's Iron Dome  system during last year's Gaza conflict.  The success of the Iron Dome was one of the most significant military aspects of Israel's brief campaign.   The Iron Dome missile defence system - built by the Israeli company, Rafael, but largely funded by the US - was rushed into service to defend against the Palestinian missile threat.","2013-03-12 06:54:34",382,84,"No","link","http://www.bbc.co.uk/news/world-middle-east-21751766","http://www.facebook.com/59145437587/posts/216673778477421"
"[Photo]","Papal Conclave is due to get underway in a few hours time. For complete coverage of the process to elect the new Pope make sure to visit our special page http://www.bbc.co.uk/news/world-21701046    Also, a historic palazzo in Rome that houses a key Vatican department is also the home of what claims to be the ""the number one gay sauna in Italy"". http://www.bbc.co.uk/news/world-europe-21753860    Find out about 10 lesser-known facts about the conclave http://www.bbc.co.uk/news/magazine-21514787","2013-03-12 05:47:02",420,91,"No","photo","http://www.facebook.com/photo.php?fbid=10152398772747588&set=a.384188547587.191382.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152398772822588"
"Respect Falklands vote, says Cameron","Here's the kind of referendum result you very rarely hear these days. 1,500 votes to 3.   Just 3 people, somewhere on the Falklands Islands voted against keeping their status as a British overseas territory.   Argentina has long claimed the South Atlantic islands, which it calls the Malvinas as its own.  UK Prime Minister David Cameron has called on Argentina to respect the wishes of Falkland Islanders to remain a British overseas territory.","2013-03-12 04:20:07",556,116,"No","link","http://www.bbc.co.uk/news/uk-21752581","http://www.facebook.com/59145437587/posts/171287703020593"
"[Photo]","Today on Impact we discuss different parenting methods - inspired by the manual  'French Parents Don't Give in'.     Its advice includes showing your children you have a life apart from them, keeping them out of your bedroom at night, and not hot-housing them academically.     What do you think? Mishal","2013-03-12 03:30:21",591,86,"Yes","photo","http://www.facebook.com/photo.php?fbid=10152398593162588&set=a.384188547587.191382.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152398593187588"
"[Photo]","What are some of the weird and wonderful things you 'like' on Facebook? What does it say about?    Well, it turns out that what you choose to ""like"" on Facebook says more about you than you might think. Researchers at Cambridge University have used algorithms to predict many different personal details with a high level of accuracy (click the link for more).    But the researchers warned that the digital profiles people are creating also threaten privacy.    Are you worried that your details are being used in an underhand way?  http://www.bbc.co.uk/news/technology-21699305","2013-03-12 02:33:23",1160,417,"Yes","photo","http://www.facebook.com/photo.php?fbid=10152398544682588&set=a.384188547587.191382.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152398544737588"
"HK woman jailed for laundering $860m","A woman has been jailed for 10 years for laundering about $860m in Hong Kong.  Lam Meiling, 61, made almost 40,000 bank transfers between 2002 and 2005.  She said the money came from a factory owner from her hometown in Dongguan, and that her job was to transfer the money to other factory owners in mainland China.  She was arrested in 2008 after two of her bank accounts were investigated.","2013-03-12 01:57:38",364,66,"No","link","http://www.bbc.co.uk/news/world-asia-china-21751267","http://www.facebook.com/59145437587/posts/140023456167572"
"[Photo]","Can a business be too successful? http://bbc.in/16nhGJb  The BBC's Kate Dailey looks at a San Francisco-based fashion label that struggled to fill orders after being featured in a popular US web magazine.   Would their new customers wait for ""the greatest hoodie ever made""?","2013-03-11 17:43:52",179,29,"Yes","photo","http://www.facebook.com/photo.php?fbid=10152397982267588&set=a.10151718235607588.500029.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152397982332588"
"[Photo]","""You just try not to panic and hope there's some luck with you."" http://bbc.in/16nfIs6  Climber and safety consultant Mark Roberts, 47, was wearing a head camera while climbing Snowdon in Wales - he lost his grip and fell 100ft (30m) down a gully. Ride along with Mark's fall in this video.   He was airlifted to hospital with ankle injuries but was not seriously hurt.","2013-03-11 16:18:05",184,44,"No","photo","http://www.facebook.com/photo.php?fbid=10152397784372588&set=a.10151718235607588.500029.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152397784382588"
"[Photo]","Join us tonight on BBC World News America as Rupert Wingfield-Hayes goes inside Japan's Fukushima power plant and describes the complex preparation process for the 3,000 workers on the contaminated grounds http://bbc.in/16mNRIE  Check your local listings to find BBC World News in your area.   Join the conversation on Twitter @BBCNewsUS http://bbc.in/16mNQUX","2013-03-11 12:42:44",69,13,"No","photo","http://www.facebook.com/photo.php?fbid=10152397478972588&set=a.10151718235607588.500029.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152397479122588"
"[Photo]","A court has blocked a ban on the sale of large sugary drinks - including soda - from restaurants in New York City, a day before the law was to take effect http://bbc.in/16mFP2o  Judge Milton Tingling ruled that the measure was ""arbitrary and capricious"", after industry groups sued the city.","2013-03-11 11:47:32",234,87,"No","photo","http://www.facebook.com/photo.php?fbid=10152397382687588&set=a.10151718235607588.500029.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152397382712588"
"[Photo]","Jonathan Kathrein was surfing on the California coast when he was attacked by a great white shark. The high school student battled to free his leg from the 12ft fish's jaws as it dragged him underwater http://bbc.in/X07K1d  Today, Mr Kathrein is fighting to save the same fish that nearly took his life.  In this week's edition of Big Dreams we meet Mr Kathrein and learn about  the threat to sharks around the world.","2013-03-11 10:38:00",315,65,"No","photo","http://www.facebook.com/photo.php?fbid=10152397282472588&set=a.10151718235607588.500029.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152397282617588"
"[Photo]","Thousands of South Korean and US troops are taking part in joint military exercises, against a background of rising tensions with North Korea.     The exercises take place every year, but this time the situation with North Korea is especially difficult.     Last week, Pyongyang said it would tear up the armistice which ended the Korean War 60 years ago.    http://www.bbc.co.uk/news/world-asia-21737859","2013-03-11 08:23:30",854,459,"No","photo","http://www.facebook.com/photo.php?fbid=10152397085162588&set=a.384188547587.191382.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152397085232588"
"[Photo]","When the BBC discovered evidence of a massacre at a village just outside the central Syrian city of Homs in January, those on both sides of the conflict blamed each other for the atrocity. What really happened? Click on the link to find out what the BBC team found and what military and forensic experts have discovered from the satellite imagery and video footage. http://www.bbc.co.uk/news/world-middle-east-21291714","2013-03-11 07:19:54",454,169,"Yes","photo","http://www.facebook.com/photo.php?fbid=10152397003367588&set=a.10152397003157588.1073741837.59145437587&type=1&relevant_count=3","http://www.facebook.com/59145437587/posts/10152397004617588"
"Why the world’s most enduring designs always evolve","BBC Future begins a new four-week series called Imagineering - where top designers rethink everyday objects. To set the scene, Jonathan Glancey looks at how great design always evolves, and the firm which set the tone for many of Apple's designs presents a smart mask that maps air pollution.  http://www.bbc.com/future/story/20130307-smart-mask-maps-polluted-streets  ","2013-03-11 06:38:19",283,47,"No","link","http://www.bbc.com/future/story/20130308-why-great-designs-never-stay-the","http://www.facebook.com/59145437587/posts/161876133967959"
"Pistorius 'on verge of suicide'","South African athlete Oscar Pistorius, accused of killing his girlfriend, may be ""on the verge of suicide"", a close family friend has told the BBC.  The sportsman was a ""broken man"" after rising legal costs forced him to sell his belongings, Mike Azzie said.  Mr Pistorius, who is on trial for shooting model Reeva Steenkamp at his home last month, denies the charges of premeditated murder, saying he mistook her for an intruder.","2013-03-11 04:31:10",309,85,"No","link","http://www.bbc.co.uk/news/world-africa-21739320","http://www.facebook.com/59145437587/posts/336133873155608"
"[Photo]","CONCLAVE VIRTUAL GUIDE -Step inside the virtual Sistine Chapel to find out how the next Pope is elected.     The decision will be taken behind closed doors in a chapel swept for electronic bugs. By tradition the news will be transmitted by smoke signal, from a special stove.     The conclave of cardinals starts on Tuesday when they will begin the process of electing the next leader of the world's 1.2 billion Catholics.     http://www.bbc.co.uk/news/world-europe-21631398","2013-03-11 03:17:27",835,358,"No","photo","http://www.facebook.com/photo.php?fbid=10152396680827588&set=a.384188547587.191382.59145437587&type=1&relevant_count=1","http://www.facebook.com/59145437587/posts/10152396680867588"
"Delhi rape suspect 'found hanged'","The man accused of leading the gang rape of a student on a Delhi bus has been found dead in his prison cell.  Ram Singh was a bus driver. The student was allegedly lured onto his bus with a friend, before being subjected to a horrific attack. The brutality of the case triggered outrage and mass protests across India.   Police say Ram Singh hanged himself. But his parents refuse to believe it. They say their son was assaulted in prison. A post-mortem examination will be held later on Monday.","2013-03-11 02:09:20",876,227,"No","link","http://www.bbc.co.uk/news/world-asia-21737748","http://www.facebook.com/59145437587/posts/579258945432175"
"The winter treasures of Russia's Lake Baikal","Russia's Lake Baikal is the deepest in the world – it has a volume more than all five of the North American Great Lakes combined. Due to geological activity, the lake's floor drops a little every year - and the water is so clear you can often see object 40m beneath the surface. See photos of the lake – and the stunning wildlife it supports – on BBC Travel:","2013-03-10 08:00:52",1086,294,"No","link","http://www.bbc.com/travel/slideshow/20130220-the-winter-treasures-of-russias-lake-baikal?OCID=fbtvlbbc","http://www.facebook.com/59145437587/posts/339123732866165"
